arrest_id,prisoner_id,weight,height,arrest_date,bond_amount,release_flag
A-04358,P-01185,165,163.1,2017-11-24,1000,1
A-28354,P-17160,300,191.04,2017-10-12,1500,1
A-24052,P-17160,235,194.04,2018-11-24,1000,1
A-22321,P-11481,130,161.56,2018-05-22,2500,0
A-24473,P-03036,155,173.18,2019-03-27,1500,1
A-15845,P-03036,135,166.18,2019-04-21,500,1
A-11723,P-16330,180,170.18,2019-04-21,6000,1
A-23212,P-06088,162,178.8,2019-02-08,2000,1
A-28419,P-04424,155,164.02,2018-09-14,25000,0
A-22265,P-01604,218,181.88,2017-05-28,2500,1
A-05565,P-09968,190,180.34,2019-06-14,0,1
A-24759,P-10308,165,167.18,2017-04-21,75000,0
A-29052,P-14784,145,172.26,2018-04-17,2000,1
A-18769,P-18236,200,177.72,2017-06-23,3500,1
A-06302,P-18236,185,170.26,2019-07-06,1000,1
A-03368,P-13195,180,175.8,2017-06-18,2000,0
A-25376,P-06316,175,178.8,2017-10-15,2500,1
A-00753,P-01458,190,153.4,2018-02-03,2500,1
A-22350,P-10647,160,184.96,2018-08-29,3000,0
A-06178,P-10647,130,185.88,2018-09-23,10000,1
A-19144,P-05047,100,149.94,2017-08-05,2000,1
A-17130,P-09369,250,180.42000000000002,2018-09-13,5000,1
A-01809,P-13523,130,162.64000000000001,2017-11-18,1100,0
A-12378,P-18156,165,175.26,2017-05-23,3000,1
A-23805,P-01296,170,170.72,2018-03-21,90000,1
A-01891,P-01296,165,176.72,2018-02-25,75000,0
A-11959,P-01296,165,175.72,2018-03-07,8500,1
A-01731,P-04224,135,161.1,2017-07-03,1500,1
A-29149,P-04224,140,163.1,2018-03-12,41000,1
A-22676,P-04224,140,160.1,2018-07-16,2000,1
A-00322,P-14386,112,173.18,2018-09-19,15000,1
A-18751,P-05177,180,187.88,2018-09-12,50000,0
A-09205,P-19123,185,180.34,2017-07-10,2500,1
A-14853,P-12395,100,149.94,2018-10-02,6000,1
A-11604,P-13118,230,172.8,2017-07-29,500,1
A-02511,P-03988,170,174.72,2017-09-06,0,1
A-29627,P-18678,100,162.48,2017-09-26,7500,1
A-27652,P-01822,155,173.72,2019-05-24,0,1
A-02404,P-13258,190,179.88,2019-01-10,1500,1
A-20694,P-02841,225,187.88,2017-05-21,500,1
A-32177,P-10128,225,168.18,2017-08-24,0,1
A-16878,P-05104,165,179.88,2019-01-07,20000,1
A-05693,P-05104,150,183.88,2019-07-09,1000,1
A-03240,P-05104,160,173.8,2017-09-04,0,1
A-28551,P-09351,170,181.42000000000002,2017-05-29,2000,1
A-01251,P-16740,155,189.96,2019-08-08,5000,1
A-00686,P-07162,130,181.8,2017-04-19,1000,1
A-23235,P-09100,150,162.1,2018-05-16,5000,1
A-17426,P-12359,255,184.88,2019-02-01,2000,1
A-30174,P-09950,180,172.8,2017-11-14,2000,0
A-07658,P-09950,165,176.8,2018-02-24,10000,0
A-03074,P-09950,165,176.8,2018-05-24,9000,1
A-12781,P-09950,155,185.34,2018-10-15,15500,0
A-19880,P-03312,200,180.88,2018-10-27,2500,1
A-19980,P-18655,165,155.02,2018-02-05,8000,1
A-30279,P-13584,90,157.48,2017-04-02,8000,1
A-08635,P-08604,215,192.96,2019-04-26,1500,1
A-02892,P-07939,140,171.18,2019-04-19,1000,0
A-21775,P-15927,130,161.48,2017-04-21,500,1
A-06141,P-12186,185,167.18,2017-05-05,1500,1
A-23768,P-05798,155,168.64000000000001,2019-02-27,60000,1
A-17138,P-09676,145,176.8,2018-12-10,8000,1
A-29760,P-19266,210,178.8,2018-11-19,3000,1
A-14638,P-10715,205,180.42000000000002,2018-10-10,2000,1
A-17150,P-10715,210,192.96,2019-02-24,4000,1
A-12336,P-10601,170,181.42000000000002,2019-02-17,54000,0
A-29414,P-10601,175,187.96,2018-11-23,4000,1
A-21683,P-10601,175,186.96,2018-11-27,37000,1
A-26375,P-10601,175,187.96,2019-01-31,5000,0
A-27327,P-10601,180,187.42000000000002,2019-04-03,115000,0
A-01038,P-16843,180,186.96,2018-01-14,11500,0
A-10055,P-08122,170,160.56,2017-05-09,2000,1
A-31594,P-08122,180,161.56,2017-07-11,500,1
A-00218,P-08122,210,159.56,2017-10-21,1500,1
A-08076,P-18486,200,179.26,2018-08-03,1000,1
A-03282,P-00055,173,190.5,2018-12-25,125000,1
A-03937,P-00055,160,185.88,2018-08-16,8000,0
A-06505,P-00055,168,194.5,2018-12-06,410000,1
A-19829,P-00055,155,178.88,2018-09-11,5000,1
A-03844,P-00055,195,190.96,2018-10-20,2500,1
A-32370,P-00055,190,183.96,2018-11-20,5000,0
A-25360,P-00055,175,192.5,2018-11-14,40000,1
A-15007,P-03239,155,190.96,2018-09-20,500,1
A-01715,P-08018,170,179.88,2017-07-31,0,1
A-12992,P-08018,165,178.88,2019-04-15,2500,1
A-00958,P-08018,165,185.34,2019-06-22,2000,1
A-21098,P-06352,155,175.18,2017-09-10,3500,1
A-16966,P-12300,120,167.18,2017-09-06,22500,1
A-16123,P-12300,130,168.18,2017-09-17,6500,1
A-18545,P-13805,150,172.26,2019-07-15,11000,1
A-25421,P-13805,143,174.18,2017-12-24,10000,0
A-17627,P-13805,170,168.72,2017-08-13,32500,0
A-15704,P-13805,130,173.18,2018-06-14,10000,0
A-13603,P-13805,145,175.72,2018-09-23,11500,0
A-01082,P-13805,145,174.26,2018-10-06,500,1
A-07619,P-13805,150,171.26,2019-07-11,1000,0
A-17909,P-05482,178,184.42000000000002,2018-05-11,5000,1
A-17930,P-05482,170,173.26,2018-01-01,1000,1
A-06618,P-02742,220,177.26,2017-04-27,300,1
A-21472,P-14974,185,175.18,2019-01-30,16000,1
A-29968,P-14974,155,181.34,2019-02-13,10000,0
A-09809,P-06462,175,182.42000000000002,2018-08-17,1000,1
A-18336,P-12486,155,160.02,2017-10-11,2000,1
A-22289,P-18854,180,186.42000000000002,2018-02-23,3000,1
A-14947,P-05574,160,163.64000000000001,2018-07-26,2500,0
A-02222,P-01876,185,162.1,2019-01-30,1500,1
A-29750,P-16493,195,176.26,2018-10-01,3500,1
A-11039,P-16493,205,169.72,2019-04-19,7500,1
A-28094,P-12012,142,187.96,2019-05-02,1000,1
A-28861,P-14664,140,162.1,2017-04-26,0,1
A-30154,P-15235,165,172.72,2019-04-05,28000,1
A-11794,P-00304,140,166.1,2018-06-14,2500,1
A-24979,P-17142,220,184.88,2019-01-23,500,1
A-09313,P-17142,230,187.96,2018-09-19,4000,1
A-31660,P-09069,150,166.64000000000001,2017-07-24,5000,1
A-06508,P-09069,155,171.72,2018-03-11,2000,1
A-23585,P-13779,155,155.4,2017-09-30,5000,1
A-27587,P-18240,185,161.48,2018-05-26,6000,1
A-30824,P-16070,173,165.64000000000001,2017-07-26,500,1
A-15916,P-16070,180,163.64000000000001,2018-10-20,0,1
A-22664,P-16070,160,163.1,2018-11-15,5000,1
A-27984,P-13175,200,186.88,2017-06-28,500,1
A-15901,P-16590,165,175.34,2017-04-20,0,1
A-31670,P-07435,155,185.34,2017-06-12,1000,1
A-25704,P-02205,220,186.96,2017-09-03,5500,1
A-00861,P-16614,140,173.26,2019-03-01,2500,1
A-03467,P-16614,135,171.72,2019-05-24,1000,1
A-03231,P-16614,140,166.18,2019-07-24,6000,1
A-20616,P-18480,165,167.1,2017-06-04,5000,1
A-00071,P-18480,145,174.72,2018-08-11,1000,1
A-03851,P-05034,155,177.34,2017-04-23,0,1
A-01329,P-05034,199,185.34,2018-10-03,0,1
A-32671,P-01035,190,175.34,2017-05-03,33000,1
A-31408,P-12067,195,173.72,2017-08-29,2500,1
A-06050,P-07272,145,169.18,2017-08-05,300,0
A-02360,P-07272,165,180.26,2017-11-15,1000,1
A-01750,P-07272,165,176.26,2018-07-16,4000,1
A-01030,P-07272,195,171.26,2018-11-06,6500,1
A-19094,P-07272,152,175.26,2019-01-08,8000,1
A-04206,P-07272,140,178.26,2019-03-05,1500,1
A-00452,P-05807,165,178.34,2019-07-13,13000,1
A-12980,P-10041,245,181.34,2018-02-18,1000,1
A-31203,P-19108,180,169.72,2017-07-29,8000,1
A-22462,P-13754,175,168.18,2017-10-29,20000,1
A-16810,P-08283,165,192.5,2019-07-13,5000,1
A-09255,P-11004,180,181.42000000000002,2018-12-15,60000,1
A-10789,P-11004,190,188.42000000000002,2018-12-20,85000,1
A-27557,P-11004,195,180.42000000000002,2018-12-03,50000,0
A-15097,P-04111,270,183.88,2017-05-10,2500,1
A-08835,P-04111,288,189.42000000000002,2018-03-12,3000,1
A-04946,P-05286,190,176.26,2017-08-14,1250,1
A-05552,P-05286,195,169.18,2017-04-27,1000,1
A-29283,P-05286,150,175.18,2018-05-07,2500,1
A-14494,P-05286,190,167.64000000000001,2019-06-28,1000,1
A-23928,P-14906,160,173.72,2017-06-26,2000,1
A-28057,P-14906,200,165.02,2019-05-31,3000,1
A-00196,P-11410,125,172.18,2017-06-30,6000,1
A-10949,P-12960,180,171.26,2019-04-19,1000,1
A-16334,P-12960,195,175.26,2018-07-03,10000,1
A-04433,P-12960,210,161.48,2018-11-22,16000,1
A-29593,P-12960,190,171.26,2019-02-28,1000,1
A-07582,P-12960,180,170.26,2019-03-15,23000,1
A-28206,P-12960,170,175.26,2019-04-10,7000,1
A-06932,P-05958,125,162.1,2019-07-28,10000,1
A-13153,P-05958,140,172.72,2018-02-08,2750,1
A-28118,P-11428,140,170.18,2019-05-31,20500,1
A-25998,P-11428,150,166.18,2019-07-12,1000,1
A-20442,P-11428,170,166.18,2019-03-30,1500,1
A-05783,P-08468,160,173.26,2017-07-14,11000,1
A-07968,P-17474,225,192.96,2017-08-06,750,0
A-32150,P-17474,173,188.96,2018-06-18,1000,1
A-31540,P-17474,210,182.96,2018-12-05,0,1
A-19407,P-17474,150,188.96,2018-11-13,500,1
A-08537,P-17474,210,191.96,2019-05-19,1000,1
A-03035,P-12864,190,174.26,2018-12-02,1000,1
A-09073,P-04177,205,177.34,2017-10-07,0,1
A-10357,P-01853,110,168.18,2017-11-16,2500,1
A-21530,P-15568,180,179.26,2017-05-30,85000,1
A-31360,P-11460,205,178.26,2017-09-30,1500,1
A-30876,P-14934,235,185.34,2019-01-01,6000,1
A-01253,P-13876,150,185.88,2018-07-07,2500,1
A-03013,P-13876,175,173.8,2019-02-18,5000,1
A-01205,P-13405,225,179.88,2018-10-06,1000,1
A-03057,P-03523,170,175.8,2019-07-07,2500,1
A-20579,P-15304,160,165.56,2017-12-07,10000,0
A-10861,P-12971,155,167.1,2019-08-05,5000,1
A-02515,P-02112,130,153.94,2018-03-12,3000,1
A-26911,P-10449,180,190.42000000000002,2018-01-22,5000,1
A-14926,P-05251,200,168.72,2017-12-28,20000,1
A-12301,P-05251,225,175.72,2018-07-19,40000,0
A-09550,P-05251,210,175.72,2019-06-13,7500,1
A-19943,P-01177,208,175.18,2018-02-06,15000,1
A-00774,P-01177,205,170.64000000000001,2018-03-02,2500,1
A-08764,P-04994,172,181.88,2019-06-12,0,1
A-14109,P-18485,200,195.5,2019-04-25,500,1
A-05440,P-06815,155,172.64000000000001,2018-09-12,2500,1
A-14303,P-13331,238,177.34,2017-11-27,500,0
A-23907,P-09073,125,162.56,2018-06-09,5500,0
A-14000,P-09073,160,164.1,2018-12-25,1000,1
A-09831,P-14643,190,179.8,2019-01-10,1250,1
A-31416,P-17948,260,186.96,2017-06-17,4250,1
A-32539,P-17948,245,184.96,2018-09-09,500,1
A-06199,P-08157,150,178.8,2017-04-19,2500,1
A-12664,P-03492,175,182.8,2018-07-19,1500,1
A-23369,P-01237,155,180.26,2017-09-16,500,1
A-21585,P-09761,140,163.02,2018-06-25,500,1
A-09106,P-05150,205,169.1,2017-09-21,12500,1
A-03738,P-05150,203,173.18,2017-12-15,2500,1
A-04201,P-14441,170,188.96,2017-09-17,3000,1
A-09419,P-00378,131,147.4,2017-08-30,1000,1
A-28092,P-00378,126,154.4,2017-09-12,1000,0
A-19223,P-06594,135,152.94,2018-12-08,10000,1
A-21832,P-10745,175,170.26,2019-07-26,0,1
A-14588,P-10745,180,176.26,2018-10-13,22500,0
A-16627,P-06375,275,192.96,2017-05-24,0,1
A-06578,P-05160,170,164.64000000000001,2018-10-17,2500,0
A-03817,P-03104,187,183.34,2017-06-30,2500,1
A-16346,P-10018,170,162.56,2018-04-11,4500,1
A-07279,P-11566,170,179.34,2017-09-25,500,1
A-29977,P-09168,155,179.8,2019-03-05,2000,1
A-00658,P-06598,130,151.86,2018-11-19,3000,1
A-25078,P-16833,215,186.88,2018-08-28,2500,1
A-19663,P-05143,215,187.88,2019-01-30,2500,1
A-12677,P-05143,235,180.88,2019-03-18,11500,1
A-16438,P-01492,165,173.8,2017-03-25,3000,1
A-24252,P-05766,165,165.18,2017-12-12,1000,1
A-21378,P-14933,150,184.88,2017-12-26,750,1
A-11348,P-14933,160,184.34,2018-09-11,1500,1
A-20947,P-08426,213,187.42000000000002,2019-04-22,2000,1
A-00910,P-16880,133,158.56,2018-11-18,1500,1
A-26591,P-00474,195,185.96,2018-08-01,10500,0
A-03525,P-00213,180,152.94,2018-11-30,1500,1
A-21576,P-08287,160,165.18,2017-08-07,20000,0
A-18830,P-16640,200,180.88,2018-01-03,2500,1
A-07444,P-01171,210,172.64000000000001,2017-08-21,1500,1
A-13644,P-05458,220,187.42000000000002,2017-09-22,15000,1
A-10547,P-05458,210,184.42000000000002,2019-07-10,8000,1
A-04207,P-12761,150,174.72,2019-03-17,35000,0
A-31933,P-07717,185,178.88,2018-10-15,6000,0
A-30868,P-16386,125,162.48,2018-08-06,2500,1
A-08825,P-03749,273,186.96,2019-02-16,15000,1
A-04571,P-13314,145,181.34,2017-05-26,2000,1
A-09060,P-18671,165,161.1,2019-07-29,3000,1
A-05195,P-16114,185,165.1,2018-09-29,500,1
A-11293,P-04140,170,163.64000000000001,2018-09-28,250,1
A-14610,P-11882,160,173.8,2019-03-21,10000,0
A-19159,P-02826,190,186.42000000000002,2017-08-17,2000,1
A-00017,P-18165,175,184.88,2017-06-30,500,1
A-23921,P-13886,190,185.96,2018-05-08,1000,1
A-29054,P-18325,240,173.26,2018-11-09,2000,1
A-14938,P-01577,185,176.72,2017-08-27,25000,1
A-11856,P-08170,165,182.34,2018-03-09,6000,1
A-07627,P-06381,130,161.02,2017-06-20,7000,1
A-00345,P-06381,130,161.02,2017-12-05,1500,1
A-17825,P-01577,200,180.26,2019-04-04,8000,1
A-12558,P-01577,175,174.72,2019-07-13,14000,1
A-22253,P-17326,110,176.72,2017-07-29,1500,1
A-07484,P-17326,140,168.72,2017-09-01,500,1
A-14617,P-00590,213,179.88,2018-01-27,1000,1
A-16148,P-00590,190,177.8,2018-06-20,3000,1
A-12020,P-00590,215,183.88,2019-01-02,2000,1
A-14936,P-16007,190,179.34,2017-07-22,1000,1
A-12410,P-04838,115,172.18,2018-10-17,30000,1
A-15706,P-17473,155,171.64000000000001,2017-12-04,3000,1
A-26409,P-01260,150,175.72,2018-02-25,15000,1
A-06908,P-08011,175,176.26,2017-09-17,3000,1
A-18864,P-08011,170,178.26,2017-10-18,2500,0
A-22993,P-13273,215,176.8,2018-11-03,1000,1
A-02538,P-19272,165,179.8,2017-07-23,2000,1
A-25204,P-11963,165,186.88,2019-07-02,3000,1
A-23261,P-15234,210,177.26,2019-06-22,0,1
A-12462,P-12651,127,161.56,2018-11-19,500,1
A-03743,P-08021,245,174.26,2018-10-30,2500,1
A-01410,P-01607,150,179.34,2018-09-08,8000,1
A-03367,P-05458,245,186.96,2017-06-30,10000,1
A-02821,P-10612,177,191.5,2018-10-07,2500,1
A-05221,P-10612,185,185.96,2018-12-03,1000,1
A-32110,P-15544,175,172.18,2019-03-12,6000,1
A-21749,P-09059,135,165.64000000000001,2017-08-13,500,0
A-04725,P-09059,145,167.64000000000001,2017-12-14,0,1
A-26270,P-09059,145,165.64000000000001,2018-08-22,2500,1
A-12143,P-09059,169,171.64000000000001,2018-09-26,2500,1
A-01273,P-00349,195,185.42000000000002,2018-05-11,500,1
A-23153,P-00349,180,184.96,2018-11-23,1500,1
A-00926,P-00490,160,171.18,2018-01-22,5000,1
A-19849,P-16969,195,190.96,2018-01-07,1000,0
A-19782,P-13168,145,149.86,2019-06-06,2500,1
A-08766,P-04523,130,165.56,2017-08-28,17000,1
A-27855,P-04523,135,166.56,2018-10-29,25000,1
A-19078,P-04523,130,164.56,2017-08-16,5000,1
A-01419,P-17942,210,198.04,2017-07-19,50000,0
A-21146,P-17942,205,185.96,2018-07-15,300000,1
A-12714,P-08944,130,160.56,2018-09-13,4000,1
A-02389,P-08944,115,164.1,2019-01-31,500,1
A-19634,P-15765,160,172.64000000000001,2018-12-30,0,1
A-19543,P-10214,155,164.64000000000001,2017-11-02,0,1
A-12135,P-10877,140,183.34,2017-06-01,5000,1
A-05662,P-04975,180,174.8,2017-12-09,1000,0
A-00349,P-16142,165,155.48,2019-06-03,500,1
A-20243,P-08971,125,175.72,2019-03-21,2500,1
A-11780,P-03697,140,154.48,2018-05-07,1500,1
A-26142,P-11795,165,171.18,2017-07-13,10500,0
A-20359,P-11795,185,168.18,2018-04-26,17000,0
A-13128,P-00371,180,161.02,2018-01-15,0,1
A-05651,P-01945,150,151.4,2017-08-12,4000,0
A-28410,P-01619,175,182.8,2017-08-13,2000,1
A-24309,P-01619,165,174.8,2017-11-16,15000,0
A-26141,P-09971,130,172.18,2017-11-21,1000,1
A-07650,P-05527,185,156.02,2019-04-15,20000,0
A-14022,P-05527,180,156.02,2018-12-18,11000,1
A-07225,P-19009,245,176.34,2018-01-15,105000,0
A-24926,P-07731,185,174.8,2017-11-29,1100000,0
A-23207,P-14014,130,175.72,2019-05-31,1000,1
A-11304,P-06874,135,164.56,2017-07-25,2000,1
A-31503,P-06874,145,160.56,2018-10-22,1000,1
A-14751,P-10627,140,165.56,2017-05-26,2000,1
A-05480,P-10627,125,167.18,2018-03-24,5000,1
A-28737,P-15230,185,177.72,2017-09-07,2500,1
A-31091,P-18953,120,169.64000000000001,2017-10-16,6000,1
A-17563,P-18887,170,176.26,2019-02-17,5000,1
A-20457,P-03410,210,169.18,2018-06-12,500,1
A-15446,P-15641,170,175.72,2019-08-02,3000,1
A-28216,P-06724,160,184.88,2019-07-11,5400,1
A-07245,P-12816,205,178.26,2018-09-05,55500,0
A-06032,P-15260,200,168.72,2019-07-06,500,1
A-07451,P-14602,110,168.18,2018-03-22,2000,1
A-26132,P-15573,205,162.56,2018-04-25,500,1
A-20949,P-05174,145,175.18,2017-10-16,3750,1
A-19444,P-05174,150,173.8,2018-07-14,3000,1
A-16256,P-05174,145,175.8,2017-11-23,7500,1
A-00977,P-05174,160,175.8,2018-01-07,15000,0
A-14954,P-05174,145,171.18,2019-01-03,0,1
A-00466,P-05174,150,180.8,2019-07-16,2000,1
A-08228,P-08345,220,178.34,2017-04-12,3000,1
A-08788,P-08345,210,175.34,2017-05-01,500,1
A-08367,P-08345,225,178.34,2017-09-02,8000,1
A-30147,P-08345,265,185.34,2018-09-27,46000,1
A-01999,P-08345,220,182.34,2017-06-26,1000,1
A-25508,P-08345,190,182.42000000000002,2017-09-29,1500,0
A-31083,P-08345,180,189.42000000000002,2017-12-21,119500,0
A-19659,P-08345,170,190.42000000000002,2017-12-03,400,1
A-32235,P-08345,180,181.42000000000002,2017-12-23,500,1
A-05157,P-03583,220,181.34,2017-09-17,1000,1
A-03763,P-05274,255,177.88,2018-11-10,5000,1
A-26547,P-05274,255,184.88,2018-12-28,10000,1
A-19914,P-09853,185,184.88,2017-11-25,50000,0
A-12665,P-09853,180,183.88,2017-12-03,35000,1
A-19309,P-09853,175,177.88,2017-11-28,35000,1
A-25380,P-09853,180,185.88,2017-12-28,30000,1
A-25060,P-09853,190,191.96,2018-01-21,0,1
A-28197,P-09853,190,186.42000000000002,2018-03-27,111000,0
A-18549,P-04723,135,169.18,2018-08-20,2000,1
A-11098,P-04723,23,172.18,2017-09-08,25000,1
A-04767,P-10297,230,186.5,2017-09-09,500,1
A-05497,P-10564,278,155.02,2017-12-16,3000,1
A-29012,P-11930,200,170.64000000000001,2017-10-26,500,1
A-22339,P-11930,190,157.56,2018-12-15,2500,1
A-07206,P-04723,120,166.64000000000001,2017-07-11,12000,0
A-07657,P-11105,175,176.8,2018-12-26,15000,1
A-28246,P-19289,242,165.64000000000001,2019-07-07,0,1
A-21591,P-08443,156,174.18,2018-07-02,14500,1
A-01649,P-02310,185,177.8,2018-02-04,2500,1
A-00525,P-01508,138,173.72,2017-06-21,1000,1
A-26451,P-18444,150,169.64000000000001,2017-05-16,1500,1
A-22069,P-18444,163,173.26,2018-03-26,3500,1
A-13319,P-18444,175,171.26,2018-03-29,1000,1
A-18502,P-04220,175,175.26,2019-03-01,0,1
A-20742,P-04220,180,172.26,2019-07-08,30000,0
A-23494,P-17816,160,175.26,2018-04-06,1000,1
A-26571,P-15522,180,197.04,2017-06-02,12500,1
A-07824,P-15522,190,195.04,2017-06-18,6000,0
A-05836,P-17737,260,168.1,2017-12-27,5000,1
A-17011,P-18636,120,144.24,2017-12-20,2250,1
A-04041,P-12553,110,167.18,2017-11-15,2500,1
A-17178,P-12553,125,169.18,2019-05-26,8000,1
A-01772,P-12553,120,171.18,2019-07-22,5000,1
A-13303,P-02848,185,187.88,2018-10-29,10500,0
A-02508,P-10323,150,162.1,2018-10-08,0,1
A-11847,P-16600,180,186.96,2018-12-15,1500,1
A-23013,P-15345,100,157.48,2017-11-18,1000,1
A-29402,P-15345,115,166.56,2019-06-19,10000,1
A-17177,P-15345,125,159.02,2017-11-26,0,1
A-17097,P-15345,115,170.64000000000001,2019-04-13,0,1
A-29508,P-15345,145,157.56,2018-06-04,0,1
A-15024,P-03500,185,184.96,2019-07-17,1000,0
A-10981,P-13715,165,180.26,2019-04-27,24000,0
A-13507,P-00810,150,170.1,2019-07-01,1500,1
A-01903,P-02984,165,170.1,2017-05-31,2500,0
A-24368,P-14254,205,161.1,2019-01-04,6500,0
A-30132,P-14254,177,172.64000000000001,2018-08-07,500,1
A-04485,P-14254,187,170.64000000000001,2018-08-07,1700,1
A-00526,P-14254,155,166.64000000000001,2017-04-11,500,1
A-16431,P-14254,230,173.72,2018-03-16,1000,1
A-05091,P-06504,220,174.8,2018-06-17,16500,1
A-24013,P-16698,165,186.5,2017-09-05,500,1
A-17922,P-00301,215,180.26,2017-11-02,2500,1
A-26976,P-00301,225,176.26,2019-01-17,4000,1
A-04822,P-06295,195,183.96,2019-01-27,2000,1
A-09053,P-07512,225,184.88,2019-03-16,3500,1
A-13659,P-07512,205,177.88,2018-08-29,5000,1
A-21488,P-07512,215,183.88,2018-08-30,10000,1
A-14452,P-08242,190,177.88,2019-03-22,60000,1
A-05155,P-18336,180,185.42000000000002,2017-05-31,3000,1
A-04514,P-18336,155,190.96,2017-06-12,4000,1
A-06167,P-18336,160,180.88,2017-09-25,4000,1
A-27821,P-17738,260,180.88,2017-04-23,1000,1
A-03754,P-05400,115,157.48,2019-06-28,0,1
A-24546,P-16260,160,168.18,2019-04-11,3000,1
A-17538,P-00507,190,153.48,2019-02-22,2000,0
A-29371,P-15564,180,164.64000000000001,2017-06-04,500,1
A-25560,P-15564,160,169.64000000000001,2018-06-29,6500,1
A-03455,P-15564,155,163.64000000000001,2019-05-25,13500,1
A-19507,P-04149,190,182.88,2018-08-17,2000,1
A-21358,P-04149,150,179.88,2019-01-13,2500,1
A-08157,P-04149,150,180.88,2019-08-03,6500,1
A-15644,P-18058,160,178.8,2017-11-06,0,1
A-14151,P-18058,165,180.8,2017-06-14,5000,1
A-18044,P-18058,150,184.34,2018-01-17,0,1
A-23145,P-18058,165,177.8,2018-03-02,2000,1
A-20549,P-18058,200,182.42000000000002,2018-05-01,202500,0
A-08546,P-18058,165,172.8,2018-05-16,1000,1
A-19269,P-18058,152,173.8,2017-05-21,2500,1
A-01304,P-11705,205,176.72,2019-07-25,500,1
A-27841,P-05944,180,183.42000000000002,2018-04-20,1000,1
A-07200,P-14483,151,180.8,2017-06-01,0,1
A-28482,P-17998,130,165.64000000000001,2018-05-30,40000,0
A-07033,P-17998,135,171.64000000000001,2018-11-13,1500,0
A-30135,P-05339,170,157.94,2018-03-07,0,1
A-21744,P-01566,110,160.48,2019-01-13,0,1
A-26841,P-05068,130,154.48,2018-02-26,5000,1
A-26154,P-13958,150,165.18,2018-06-30,51000,1
A-23916,P-10559,174,174.18,2018-09-05,0,0
A-04924,P-11178,275,187.42000000000002,2018-09-06,2000,1
A-13815,P-07019,165,180.88,2017-08-24,0,0
A-28357,P-07019,165,181.8,2017-08-13,1000,0
A-25490,P-07019,165,176.8,2017-12-14,0,1
A-03387,P-07019,170,173.8,2018-04-25,75000,0
A-03040,P-07019,185,175.34,2019-01-16,1500,1
A-13200,P-07631,165,178.26,2018-09-13,3500,1
A-03889,P-07631,185,180.26,2017-11-05,4000,1
A-05647,P-07631,155,171.72,2018-07-01,11000,1
A-23827,P-07631,170,172.72,2018-08-05,19000,1
A-22378,P-07631,190,175.72,2018-10-02,55000,0
A-24049,P-07631,159,179.26,2018-12-18,10000,1
A-30177,P-02070,234,189.42000000000002,2018-05-13,5000,1
A-03488,P-11876,180,195.5,2019-01-27,1666,1
A-23383,P-12692,170,188.5,2018-07-15,7500,1
A-14168,P-12692,210,186.5,2019-01-03,1500,1
A-08987,P-12653,110,154.94,2017-07-04,500,1
A-27333,P-11468,150,166.18,2017-04-07,2000,1
A-07137,P-12795,124,156.48,2017-05-26,2500,1
A-16788,P-13158,190,180.88,2017-03-30,1105000,1
A-16764,P-13158,200,185.88,2017-04-11,80000,1
A-20605,P-13158,205,177.88,2017-06-11,100000,0
A-20368,P-07915,160,171.72,2018-05-22,1000,1
A-02746,P-07915,150,171.26,2018-12-01,3500,0
A-30079,P-05417,165,186.88,2018-05-20,3000,1
A-16029,P-00335,185,191.5,2019-01-28,5000,1
A-22019,P-07786,175,175.34,2017-06-10,5000,0
A-04649,P-02153,175,186.42000000000002,2018-11-01,1000,1
A-04192,P-02345,140,174.18,2019-06-06,21400,0
A-20114,P-02345,140,162.56,2019-07-11,100000,0
A-19795,P-13988,200,173.8,2018-09-30,400,1
A-30050,P-02986,255,180.34,2019-05-03,2000,1
A-17049,P-12622,160,167.72,2018-06-25,1250,1
A-31976,P-13873,170,166.18,2017-05-20,1000,0
A-27109,P-13873,200,177.26,2017-08-18,1000,1
A-00930,P-17404,140,172.72,2017-10-03,1000,1
A-08763,P-17404,160,168.18,2018-04-14,43500,0
A-00932,P-00203,210,187.96,2018-12-17,10000,1
A-21666,P-06159,160,180.8,2017-06-01,1000,1
A-32708,P-14572,150,154.48,2017-07-16,101500,0
A-15484,P-01089,200,183.88,2019-04-06,500000,0
A-18889,P-18405,245,165.64000000000001,2017-07-12,2000,0
A-01862,P-06011,200,181.88,2019-04-27,9000,1
A-31811,P-02303,155,169.1,2018-05-08,1000,1
A-24308,P-02303,165,164.1,2019-03-24,1000,1
A-22119,P-11932,145,173.18,2017-12-15,17500,1
A-04591,P-11932,160,174.18,2018-04-06,17000,1
